464	320.765
465	320.732
466	320.701
467	320.672
468	320.643
469	320.615
470	320.59
471	320.565
472	320.54
473	320.517
474	320.495
475	320.473
476	320.451
477	320.43
478	320.41
479	320.39
480	320.371
481	320.352
482	320.333
483	320.315
484	320.297
485	320.279
486	320.262
487	320.245
488	320.228
489	320.212
490	320.196
491	320.179
492	320.163
493	320.147
494	320.132
495	320.116
496	320.101
497	320.086
498	320.071
499	320.057
500	320.042
501	320.028
502	320.015
503	320.002
504	319.99
505	319.978
506	319.968
507	319.958
508	319.95
509	319.943
510	319.939
511	319.937
512	319.784
513	319.786
514	319.79
515	319.796
516	319.804
517	319.813
518	319.822
519	319.833
520	319.844
521	319.855
522	319.867
523	319.879
524	319.892
525	319.905
526	319.917
527	319.93
528	319.943
529	319.956
530	319.969
531	319.981
532	319.995
533	320.008
534	320.02
535	320.033
536	320.047
537	320.06
538	320.072
539	320.086
540	320.099
541	320.112
542	320.125
543	320.138
544	320.152
545	320.165
546	320.178
547	320.192
548	320.206
549	320.219
550	320.233
551	320.247
552	320.261
553	320.275
554	320.289
555	320.304
556	320.319
557	320.334
558	320.348
559	320.364
560	320.38
561	320.395
562	320.411
563	320.428
564	320.445
565	320.462
566	320.479
567	320.497
568	320.516
569	320.534
570	320.553
571	320.573
572	320.594
573	320.616
574	320.637
575	320.66
576	320.684
577	320.709
578	320.734
579	320.761
580	320.79
581	320.819
582	320.849
583	320.881
584	320.916
585	320.95
586	320.985
587	321.021
588	321.059
589	321.097
590	321.134
591	321.172
592	321.21
593	321.247
594	321.284
595	321.321
596	321.358
597	321.393
598	321.427
599	321.46
600	321.494
601	321.526
602	321.557
603	321.588
604	321.62
605	321.651
606	321.683
607	321.716
608	321.751
609	321.787
610	321.825
611	321.867
612	321.913
613	321.963
614	322.018
615	322.082
616	322.156
617	322.238
618	322.334
619	322.452
620	322.593
621	322.764
622	322.984
623	323.287
624	323.697
625	324.026
626	324.31
627	324.594
628	324.913
629	325.145
630	325.305
631	325.417
632	325.496
633	325.544
634	325.56
635	325.544
636	325.495
637	325.406
638	325.254
639	325.005
640	324.632
641	324.386
642	324.241
643	324.166
644	324.135
645	324.14
646	324.183
647	324.266
648	324.384
649	324.536
650	324.733
651	324.991
652	325.308
653	325.685
654	326.149
655	326.74
656	327.475
657	328.392
658	329.622
659	331.359
660	333.761
661	335.57
662	336.969
663	338.192
664	339.399
665	340.313
666	340.989
667	341.508
668	341.926
669	342.254
670	342.497
671	342.673
672	342.801
673	342.88
674	342.907
675	342.885
676	342.821
677	342.714
678	342.556
679	342.334
680	342.05
681	341.706
682	341.275
683	340.723
684	340.036
685	339.186
686	338.063
687	336.502
688	334.376
689	332.654
690	331.151
691	329.624
692	327.899
693	326.605
694	325.648
695	324.902
696	324.282
697	323.772
698	323.358
699	323.01
700	322.706
701	322.448
702	322.234
703	322.05
704	321.885
705	321.743
706	321.622
707	321.515
708	321.417
709	321.331
710	321.256
711	321.187
712	321.124
713	321.066
714	321.014
715	320.966
716	320.92
717	320.878
718	320.84
719	320.803
720	320.767
721	320.734
722	320.704
723	320.674
724	320.645
725	320.618
726	320.592
727	320.567
728	320.542
729	320.519
730	320.496
731	320.474
732	320.453
733	320.432
734	320.412
735	320.392
736	320.372
737	320.353
738	320.335
739	320.316
740	320.298
741	320.28
742	320.263
743	320.246
744	320.229
745	320.212
746	320.196
747	320.18
748	320.164
749	320.148
750	320.132
751	320.117
752	320.101
753	320.086
754	320.072
755	320.057
756	320.043
757	320.029
758	320.015
759	320.003
760	319.99
761	319.978
762	319.968
763	319.958
764	319.95
765	319.943
766	319.939
767	319.937
768	319.784
769	319.785
770	319.789
771	319.795
772	319.803
773	319.812
774	319.821
775	319.832
776	319.843
777	319.855
778	319.867
779	319.879
780	319.892
781	319.904
782	319.917
783	319.93
784	319.943
785	319.956
786	319.968
787	319.982
788	319.995
789	320.008
790	320.021
791	320.034
792	320.047
793	320.06
794	320.073
795	320.086
796	320.1
797	320.113
798	320.126
799	320.139
800	320.153
801	320.166
802	320.179
803	320.193
804	320.207
805	320.221
806	320.234
807	320.248
808	320.263
809	320.277
810	320.291
811	320.306
812	320.321
813	320.336
814	320.351
815	320.366
816	320.382
817	320.398
818	320.414
819	320.431
820	320.448
821	320.465
822	320.483
823	320.501
824	320.52
825	320.539
826	320.558
827	320.578
828	320.599
829	320.621
830	320.643
831	320.666
832	320.691
833	320.716
834	320.742
835	320.77
836	320.799
837	320.83
838	320.861
839	320.895
840	320.93
841	320.967
842	321.004
843	321.043
844	321.084
845	321.125
846	321.165
847	321.206
848	321.248
849	321.288
850	321.327
851	321.366
852	321.405
853	321.442
854	321.477
855	321.512
856	321.546
857	321.579
858	321.611
859	321.642
860	321.675
861	321.707
862	321.738
863	321.772
864	321.807
865	321.843
866	321.881
867	321.923
868	321.968
869	322.018
870	322.073
871	322.136
872	322.209
873	322.291
874	322.386
875	322.501
876	322.641
877	322.809
878	323.028
879	323.328
880	323.734
881	324.061
882	324.342
883	324.623
884	324.94
885	325.169
886	325.328
887	325.438
888	325.517
889	325.564
890	325.58
891	325.564
892	325.516
893	325.428
894	325.276
895	325.028
896	324.655
897	324.41
898	324.267
899	324.191
900	324.161
901	324.166
902	324.209
903	324.291
904	324.408
905	324.558
906	324.754
907	325.008
908	325.321
909	325.693
910	326.152
911	326.735
912	327.462
913	328.369
914	329.587
915	331.311
916	333.698
917	335.493
918	336.879
919	338.09
920	339.286
921	340.19
922	340.858
923	341.37
924	341.783
925	342.106
926	342.345
927	342.519
928	342.644
929	342.721
930	342.747
931	342.724
932	342.66
933	342.554
934	342.396
935	342.177
936	341.896
937	341.554
938	341.127
939	340.581
940	339.9
941	339.058
942	337.944
943	336.395
944	334.281
945	332.57
946	331.079
947	329.564
948	327.85
949	326.565
950	325.617
951	324.878
952	324.264
953	323.758
954	323.349
955	323.004
956	322.702
957	322.446
958	322.234
959	322.051
960	321.887
961	321.746
962	321.625
963	321.519
964	321.422
965	321.335
966	321.26
967	321.192
968	321.128
969	321.07
970	321.019
971	320.971
972	320.925
973	320.882
974	320.844
975	320.807
976	320.772
977	320.738
978	320.708
979	320.678
980	320.649
981	320.621
982	320.596
983	320.57
984	320.546
985	320.522
986	320.499
987	320.477
988	320.455
989	320.434
990	320.414
991	320.394
992	320.374
993	320.355
994	320.337
995	320.319
996	320.3
997	320.282
998	320.265
999	320.248
1000	320.231
1001	320.214
1002	320.198
1003	320.181
1004	320.165
1005	320.149
1006	320.133
1007	320.118
1008	320.102
1009	320.087
1010	320.072
1011	320.058
1012	320.043
1013	320.029
1014	320.016
1015	320.003
1016	319.99
1017	319.978
1018	319.968
1019	319.958
1020	319.95
1021	319.943
1022	319.939
1023	319.937
1024	319.782
1025	319.784
1026	319.788
1027	319.794
1028	319.802
1029	319.811
1030	319.82
1031	319.831
1032	319.842
1033	319.854
1034	319.866
1035	319.878
1036	319.891
1037	319.904
1038	319.916
1039	319.929
1040	319.943
1041	319.956
1042	319.968
1043	319.982
1044	319.995
1045	320.008
1046	320.021
1047	320.034
1048	320.048
1049	320.061
1050	320.074
1051	320.087
1052	320.101
1053	320.114
1054	320.127
1055	320.141
1056	320.154
1057	320.168
1058	320.181
1059	320.195
1060	320.209
1061	320.223
1062	320.237
1063	320.251
1064	320.265
1065	320.28
1066	320.294
1067	320.309
1068	320.324
1069	320.339
1070	320.354
1071	320.37
1072	320.386
1073	320.402
1074	320.418
1075	320.435
1076	320.452
1077	320.47
1078	320.487
1079	320.506
1080	320.525
1081	320.544
1082	320.564
1083	320.584
1084	320.606
1085	320.628
1086	320.65
1087	320.674
1088	320.699
1089	320.725
1090	320.752
1091	320.781
1092	320.812
1093	320.843
1094	320.876
1095	320.912
1096	320.95
1097	320.989
1098	321.029
1099	321.072
1100	321.117
1101	321.163
1102	321.207
1103	321.253
1104	321.299
1105	321.344
1106	321.387
1107	321.429
1108	321.471
1109	321.51
1110	321.547
1111	321.583
1112	321.618
1113	321.652
1114	321.685
1115	321.717
1116	321.75
1117	321.782
1118	321.814
1119	321.848
1120	321.883
1121	321.919
1122	321.957
1123	321.999
1124	322.044
1125	322.093
1126	322.147
1127	322.21
1128	322.282
1129	322.362
1130	322.455
1131	322.569
1132	322.706
1133	322.872
1134	323.087
1135	323.383
1136	323.785
1137	324.107
1138	324.384
1139	324.662
1140	324.975
1141	325.201
1142	325.358
1143	325.466
1144	325.543
1145	325.59
1146	325.606
1147	325.59
1148	325.543
1149	325.456
1150	325.305
1151	325.057
1152	324.686
1153	324.443
1154	324.3
1155	324.225
1156	324.195
1157	324.201
1158	324.243
1159	324.324
1160	324.44
1161	324.588
1162	324.78
1163	325.03
1164	325.338
1165	325.705
1166	326.155
1167	326.728
1168	327.443
1169	328.337
1170	329.539
1171	331.243
1172	333.608
1173	335.383
1174	336.751
1175	337.944
1176	339.125
1177	340.016
1178	340.672
1179	341.176
1180	341.58
1181	341.897
1182	342.131
1183	342.301
1184	342.422
1185	342.498
1186	342.522
1187	342.499
1188	342.434
1189	342.329
1190	342.173
1191	341.955
1192	341.678
1193	341.34
1194	340.92
1195	340.381
1196	339.709
1197	338.877
1198	337.776
1199	336.243
1200	334.147
1201	332.453
1202	330.979
1203	329.48
1204	327.782
1205	326.511
1206	325.574
1207	324.844
1208	324.239
1209	323.739
1210	323.335
1211	322.994
1212	322.696
1213	322.443
1214	322.233
1215	322.052
1216	321.889
1217	321.749
1218	321.629
1219	321.523
1220	321.426
1221	321.341
1222	321.266
1223	321.198
1224	321.134
1225	321.076
1226	321.025
1227	320.976
1228	320.93
1229	320.888
1230	320.849
1231	320.813
1232	320.777
1233	320.743
1234	320.713
1235	320.683
1236	320.653
1237	320.626
1238	320.6
1239	320.575
1240	320.55
1241	320.526
1242	320.503
1243	320.481
1244	320.459
1245	320.438
1246	320.417
1247	320.397
1248	320.377
1249	320.358
1250	320.34
1251	320.321
1252	320.302
1253	320.285
1254	320.267
1255	320.25
1256	320.233
1257	320.216
1258	320.199
1259	320.183
1260	320.166
1261	320.15
1262	320.135
1263	320.119
1264	320.103
1265	320.088
1266	320.073
1267	320.058
1268	320.044
1269	320.03
1270	320.016
1271	320.003
1272	319.99
1273	319.979
1274	319.968
1275	319.958
1276	319.95
1277	319.943
1278	319.939
1279	319.937
1280	319.781
1281	319.783
1282	319.787
1283	319.793
1284	319.801
1285	319.81
1286	319.819
1287	319.83
1288	319.841
1289	319.853
1290	319.865
1291	319.877
1292	319.89
1293	319.903
1294	319.916
1295	319.929
1296	319.942
1297	319.955
1298	319.968
1299	319.982
1300	319.995
1301	320.008
1302	320.021
1303	320.035
1304	320.048
1305	320.062
1306	320.075
1307	320.088
1308	320.102
1309	320.115
1310	320.128
1311	320.142
1312	320.156
1313	320.17
1314	320.183
1315	320.197
1316	320.211
1317	320.225
1318	320.239
1319	320.253
1320	320.268
1321	320.283
1322	320.297
1323	320.312
1324	320.327
1325	320.343
1326	320.358
1327	320.374
1328	320.39
1329	320.406
1330	320.423
1331	320.44
1332	320.457
1333	320.475
1334	320.493
1335	320.511
1336	320.531
1337	320.55
1338	320.57
1339	320.591
1340	320.613
1341	320.635
1342	320.658
1343	320.683
1344	320.709
1345	320.736
1346	320.763
1347	320.793
1348	320.826
1349	320.859
1350	320.894
1351	320.932
1352	320.973
1353	321.015
1354	321.06
1355	321.108
1356	321.159
1357	321.21
1358	321.261
1359	321.314
1360	321.366
1361	321.417
1362	321.465
1363	321.511
1364	321.556
1365	321.598
1366	321.636
1367	321.674
1368	321.711
1369	321.746
1370	321.78
1371	321.813
1372	321.847
1373	321.88
1374	321.912
1375	321.946
1376	321.981
1377	322.017
1378	322.055
1379	322.096
1380	322.141
1381	322.189
1382	322.243
1383	322.304
1384	322.375
1385	322.454
1386	322.545
1387	322.656
1388	322.79
1389	322.952
1390	323.162
1391	323.453
1392	323.849
1393	324.164
1394	324.435
1395	324.708
1396	325.016
1397	325.238
1398	325.391
1399	325.498
1400	325.573
1401	325.62
1402	325.636
1403	325.62
1404	325.574
1405	325.487
1406	325.338
1407	325.092
1408	324.722
1409	324.48
1410	324.339
1411	324.265
1412	324.236
1413	324.242
1414	324.284
1415	324.364
1416	324.478
1417	324.624
1418	324.813
1419	325.058
1420	325.36
1421	325.718
1422	326.159
1423	326.72
1424	327.42
1425	328.295
1426	329.475
1427	331.151
1428	333.485
1429	335.23
1430	336.573
1431	337.744
1432	338.904
1433	339.777
1434	340.419
1435	340.911
1436	341.306
1437	341.615
1438	341.842
1439	342.007
1440	342.125
1441	342.198
1442	342.221
1443	342.196
1444	342.132
1445	342.027
1446	341.873
1447	341.658
1448	341.385
1449	341.053
1450	340.639
1451	340.109
1452	339.449
1453	338.631
1454	337.548
1455	336.036
1456	333.966
1457	332.298
1458	330.846
1459	329.37
1460	327.694
1461	326.443
1462	325.521
1463	324.803
1464	324.207
1465	323.716
1466	323.318
1467	322.982
1468	322.689
1469	322.439
1470	322.231
1471	322.052
1472	321.891
1473	321.752
1474	321.633
1475	321.528
1476	321.432
1477	321.346
1478	321.272
1479	321.204
1480	321.14
1481	321.082
1482	321.031
1483	320.983
1484	320.936
1485	320.894
1486	320.855
1487	320.818
1488	320.782
1489	320.749
1490	320.718
1491	320.688
1492	320.658
1493	320.631
1494	320.605
1495	320.579
1496	320.554
1497	320.53
1498	320.507
1499	320.485
1500	320.463
1501	320.441
1502	320.421
1503	320.401
1504	320.38
1505	320.361
1506	320.342
1507	320.324
1508	320.305
1509	320.287
1510	320.27
1511	320.252
1512	320.235
1513	320.218
1514	320.201
1515	320.185
1516	320.168
1517	320.152
1518	320.136
1519	320.12
1520	320.104
1521	320.089
1522	320.074
1523	320.059
1524	320.044
1525	320.03
1526	320.017
1527	320.004
1528	319.991
1529	319.979
1530	319.968
1531	319.959
1532	319.95
1533	319.943
1534	319.939
1535	319.937
1536	319.78
1537	319.782
1538	319.786
1539	319.792
1540	319.8
1541	319.809
1542	319.818
1543	319.829
1544	319.84
1545	319.852
1546	319.864
1547	319.877
1548	319.89
1549	319.903
1550	319.915
1551	319.929
1552	319.942
1553	319.955
1554	319.968
1555	319.982
1556	319.995
1557	320.009
1558	320.022
1559	320.035
1560	320.049
1561	320.062
1562	320.076
1563	320.089
1564	320.103
1565	320.117
1566	320.13
1567	320.144
1568	320.158
1569	320.171
1570	320.185
1571	320.199
1572	320.213
1573	320.228
1574	320.242
1575	320.256
1576	320.271
1577	320.286
1578	320.3
1579	320.315
1580	320.331
1581	320.346
1582	320.362
1583	320.378
1584	320.394
1585	320.411
1586	320.427
1587	320.445
1588	320.462
1589	320.48
1590	320.498
1591	320.517
1592	320.537
1593	320.557
1594	320.577
1595	320.599
1596	320.621
1597	320.644
1598	320.668
1599	320.693
1600	320.72
1601	320.748
1602	320.776
1603	320.808
1604	320.842
1605	320.877
1606	320.914
1607	320.955
1608	321
1609	321.047
1610	321.097
1611	321.152
1612	321.211
1613	321.271
1614	321.331
1615	321.393
1616	321.456
1617	321.515
1618	321.569
1619	321.621
1620	321.67
1621	321.715
1622	321.756
1623	321.796
1624	321.835
1625	321.872
1626	321.907
1627	321.941
1628	321.975
1629	322.008
1630	322.041
1631	322.075
1632	322.111
1633	322.147
1634	322.184
1635	322.225
1636	322.27
1637	322.317
1638	322.369
1639	322.43
1640	322.499
1641	322.575
1642	322.664
1643	322.772
1644	322.902
1645	323.059
1646	323.263
1647	323.545
1648	323.931
1649	324.237
1650	324.5
1651	324.765
1652	325.065
1653	325.281
1654	325.43
1655	325.534
1656	325.608
1657	325.653
1658	325.668
1659	325.653
1660	325.608
1661	325.524
1662	325.376
1663	325.132
1664	324.765
1665	324.525
1666	324.385
1667	324.313
1668	324.286
1669	324.292
1670	324.334
1671	324.413
1672	324.525
1673	324.668
1674	324.852
1675	325.092
1676	325.386
1677	325.735
1678	326.164
1679	326.709
1680	327.389
1681	328.241
1682	329.389
1683	331.023
1684	333.308
1685	335.01
1686	336.317
1687	337.456
1688	338.586
1689	339.435
1690	340.059
1691	340.536
1692	340.919
1693	341.218
1694	341.438
1695	341.597
1696	341.711
1697	341.78
1698	341.8
1699	341.775
1700	341.71
1701	341.606
1702	341.455
1703	341.244
1704	340.975
1705	340.65
1706	340.244
1707	339.726
1708	339.08
1709	338.281
1710	337.223
1711	335.744
1712	333.713
1713	332.082
1714	330.664
1715	329.221
1716	327.577
1717	326.353
1718	325.452
1719	324.75
1720	324.167
1721	323.686
1722	323.296
1723	322.967
1724	322.678
1725	322.432
1726	322.228
1727	322.051
1728	321.892
1729	321.754
1730	321.637
1731	321.533
1732	321.437
1733	321.352
1734	321.278
1735	321.21
1736	321.147
1737	321.089
1738	321.037
1739	320.989
1740	320.943
1741	320.901
1742	320.862
1743	320.825
1744	320.789
1745	320.755
1746	320.724
1747	320.694
1748	320.664
1749	320.636
1750	320.61
1751	320.584
1752	320.559
1753	320.535
1754	320.512
1755	320.489
1756	320.467
1757	320.445
1758	320.425
1759	320.404
1760	320.384
1761	320.364
1762	320.346
1763	320.327
1764	320.308
1765	320.29
1766	320.272
1767	320.255
1768	320.237
1769	320.22
1770	320.203
1771	320.187
1772	320.17
1773	320.153
1774	320.138
1775	320.122
1776	320.106
1777	320.09
1778	320.075
1779	320.06
1780	320.045
1781	320.031
1782	320.017
1783	320.004
1784	319.991
1785	319.979
1786	319.968
1787	319.959
1788	319.95
1789	319.943
1790	319.939
1791	319.937
1792	319.778
1793	319.78
1794	319.784
1795	319.791
1796	319.798
1797	319.807
1798	319.817
1799	319.828
1800	319.839
1801	319.851
1802	319.863
1803	319.876
1804	319.889
1805	319.902
1806	319.915
1807	319.928
1808	319.942
1809	319.955
1810	319.968
1811	319.982
1812	319.996
1813	320.009
1814	320.022
1815	320.036
1816	320.05
1817	320.063
1818	320.077
1819	320.09
1820	320.104
1821	320.118
1822	320.132
1823	320.145
1824	320.16
1825	320.174
1826	320.187
1827	320.201
1828	320.216
1829	320.23
1830	320.245
1831	320.259
1832	320.274
1833	320.289
1834	320.304
1835	320.319
1836	320.335
1837	320.351
1838	320.366
1839	320.383
1840	320.399
1841	320.416
1842	320.433
1843	320.45
1844	320.468
1845	320.487
1846	320.505
1847	320.524
1848	320.544
1849	320.565
1850	320.585
1851	320.607
1852	320.63
1853	320.654
1854	320.678
1855	320.704
1856	320.732
1857	320.761
1858	320.791
1859	320.824
1860	320.86
1861	320.898
1862	320.937
1863	320.982
1864	321.031
1865	321.084
1866	321.141
1867	321.207
1868	321.28
1869	321.352
1870	321.424
1871	321.501
1872	321.58
1873	321.653
1874	321.716
1875	321.773
1876	321.828
1877	321.877
1878	321.922
1879	321.964
1880	322.006
1881	322.044
1882	322.08
1883	322.115
1884	322.15
1885	322.185
1886	322.218
1887	322.252
1888	322.288
1889	322.324
1890	322.361
1891	322.401
1892	322.445
1893	322.492
1894	322.543
1895	322.601
1896	322.668
1897	322.742
1898	322.828
1899	322.932
1900	323.056
1901	323.207
1902	323.402
1903	323.671
1904	324.04
1905	324.333
1906	324.584
1907	324.837
1908	325.125
1909	325.331
1910	325.474
1911	325.575
1912	325.646
1913	325.691
1914	325.706
1915	325.692
1916	325.648
1917	325.566
1918	325.421
1919	325.181
1920	324.816
1921	324.58
1922	324.442
1923	324.373
1924	324.346
1925	324.354
1926	324.396
1927	324.474
1928	324.584
1929	324.724
1930	324.903
1931	325.135
1932	325.42
1933	325.757
1934	326.172
1935	326.697
1936	327.352
1937	328.171
1938	329.275
1939	330.846
1940	333.048
1941	334.683
1942	335.938
1943	337.033
1944	338.121
1945	338.936
1946	339.536
1947	339.994
1948	340.361
1949	340.648
1950	340.86
1951	341.011
1952	341.119
1953	341.184
1954	341.202
1955	341.176
1956	341.111
1957	341.008
1958	340.859
1959	340.652
1960	340.389
1961	340.072
1962	339.677
1963	339.174
1964	338.547
1965	337.773
1966	336.748
1967	335.32
1968	333.354
1969	331.778
1970	330.408
1971	329.013
1972	327.422
1973	326.238
1974	325.365
1975	324.684
1976	324.117
1977	323.649
1978	323.269
1979	322.947
1980	322.664
1981	322.423
1982	322.223
1983	322.048
1984	321.892
1985	321.757
1986	321.64
1987	321.537
1988	321.442
1989	321.358
1990	321.284
1991	321.217
1992	321.153
1993	321.096
1994	321.045
1995	320.996
1996	320.95
1997	320.908
1998	320.869
1999	320.831
2000	320.795
2001	320.761
2002	320.73
2003	320.7
2004	320.67
2005	320.642
2006	320.616
2007	320.59
2008	320.564
2009	320.54
2010	320.517
2011	320.494
2012	320.471
2013	320.45
2014	320.429
2015	320.408
2016	320.388
2017	320.368
2018	320.349
2019	320.33
2020	320.311
2021	320.293
2022	320.275
2023	320.257
2024	320.24
2025	320.222
2026	320.206
2027	320.189
2028	320.172
2029	320.155
2030	320.139
2031	320.123
2032	320.107
2033	320.091
2034	320.076
2035	320.061
2036	320.046
2037	320.032
2038	320.018
2039	320.005
2040	319.992
2041	319.98
2042	319.969
2043	319.959
2044	319.95
2045	319.944
2046	319.939
2047	319.937
2048	319.777
2049	319.779
2050	319.783
2051	319.789
2052	319.797
2053	319.806
2054	319.816
2055	319.827
2056	319.838
2057	319.85
2058	319.862
2059	319.875
2060	319.888
2061	319.901
2062	319.914
2063	319.928
2064	319.942
2065	319.955
2066	319.968
2067	319.982
2068	319.996
2069	320.01
2070	320.023
2071	320.037
2072	320.051
2073	320.064
2074	320.078
2075	320.092
2076	320.106
2077	320.12
2078	320.133
2079	320.147
2080	320.162
2081	320.176
2082	320.19
2083	320.204
2084	320.219
2085	320.233
2086	320.248
2087	320.263
2088	320.278
2089	320.293
2090	320.308
2091	320.323
2092	320.339
2093	320.355
2094	320.371
2095	320.388
2096	320.405
2097	320.422
2098	320.439
2099	320.456
2100	320.475
2101	320.493
2102	320.512
2103	320.532
2104	320.552
2105	320.573
2106	320.594
2107	320.617
2108	320.64
2109	320.665
2110	320.69
2111	320.717
2112	320.746
2113	320.776
2114	320.808
2115	320.842
2116	320.881
2117	320.921
2118	320.964
2119	321.013
2120	321.067
2121	321.126
2122	321.193
2123	321.272
2124	321.368
2125	321.457
2126	321.545
2127	321.64
2128	321.75
2129	321.84
2130	321.915
2131	321.98
2132	322.041
2133	322.095
2134	322.143
2135	322.189
2136	322.232
2137	322.273
2138	322.31
2139	322.347
2140	322.383
2141	322.418
2142	322.451
